"Date","Type","JDay","Coef","VIP","MetricMean","MetricStdev"
1019,"Chill",-73,0.00597756047522368,0.194924074495083,7.02534435261708,3.75786701598781
1020,"Chill",-72,-0.00326040840071539,0.247714456777253,7.19325068870523,3.8092930687282
1021,"Chill",-71,-0.00940513264307572,0.312991739748533,7.36804407713499,3.85770011425777
1022,"Chill",-70,-0.013470924764198,0.368938630312258,7.52121212121212,3.88610612186406
1023,"Chill",-69,-0.0140893556903233,0.419715169699883,7.66707988980716,3.9020641065864
1024,"Chill",-68,-0.0118226294393598,0.458481705838436,7.82685950413223,3.9091130975425
1025,"Chill",-67,-0.00787187810564123,0.47711926133304,8.01198347107438,3.91743676416367
1026,"Chill",-66,-0.00163387213867558,0.491499504093774,8.22878787878788,3.92291942468429
1027,"Chill",-65,0.00394341738510231,0.499798115643655,8.46887052341598,3.93703881529639
1028,"Chill",-64,0.00682981745245568,0.488576364393028,8.73801652892562,3.94235543255671
1029,"Chill",-63,0.00586121761387071,0.456115995650256,9.02878787878788,3.9211469542691
1030,"Chill",-62,0.00419378145517005,0.421397116884519,9.33099173553719,3.87042685147855
1031,"Chill",-61,0.00339826077135573,0.38582012006681,9.62809917355372,3.78638810671785
1101,"Chill",-60,-0.00109934770254148,0.34582635871868,9.92865013774104,3.69352742820588
1102,"Chill",-59,-0.00723595934448846,0.301338269535875,10.2568870523416,3.62919529662805
1103,"Chill",-58,-0.0135648989231979,0.254872243184422,10.6159779614325,3.55535376019237
1104,"Chill",-57,-0.019144519633237,0.221491588302685,10.9866391184573,3.47384013627865
1105,"Chill",-56,-0.0228598875080978,0.208679099466663,11.354132231405,3.40202902897294
1106,"Chill",-55,-0.0251236523213678,0.19908407020521,11.6951790633609,3.32971521189128
1107,"Chill",-54,-0.0240351798245752,0.179371954738487,12.0073002754821,3.26028644876491
1108,"Chill",-53,-0.0182661841868905,0.139797378586367,12.2932506887052,3.21433404648044
1109,"Chill",-52,-0.00828373797149099,0.0887469102602159,12.5719008264463,3.18958174416431
1110,"Chill",-51,0.00316055041163849,0.0796853224476888,12.8526170798898,3.1910833994779
1111,"Chill",-50,0.0139218676045136,0.130161014155176,13.1125344352617,3.20854933257561
1112,"Chill",-49,0.026979504280731,0.207511105152862,13.338567493113,3.24571560700913
1113,"Chill",-48,0.0386971366340637,0.27823354842594,13.5241046831956,3.30222118142864
1114,"Chill",-47,0.0446884700284614,0.316052663933662,13.6561983471074,3.38088774891791
1115,"Chill",-46,0.0431009669036439,0.305037489414199,13.7552341597796,3.47613412387649
1116,"Chill",-45,0.0350192040855622,0.260163280568837,13.8561983471074,3.56166193259085
1117,"Chill",-44,0.0225838644695065,0.205936490434776,13.9701101928375,3.66711964201119
1118,"Chill",-43,0.0095097298868602,0.175824843290409,14.101652892562,3.7534821243078
1119,"Chill",-42,-0.00436779050512775,0.176889917095812,14.2301652892562,3.82398957760298
1120,"Chill",-41,-0.0172163688893246,0.205222322920164,14.3243801652893,3.8787330162696
1121,"Chill",-40,-0.0269846564876184,0.243043055109631,14.3780991735537,3.89806034420678
1122,"Chill",-39,-0.0339176456726573,0.272747899971404,14.4338842975207,3.89130585843663
1123,"Chill",-38,-0.037222364569304,0.27862958036838,14.5039944903581,3.8546097769793
1124,"Chill",-37,-0.0343304470599153,0.248094655354437,14.5938016528926,3.79873022516723
1125,"Chill",-36,-0.0242949417022618,0.173551441359843,14.7114325068871,3.76490128315384
1126,"Chill",-35,-0.0083482292562703,0.0716199969631279,14.8333333333333,3.75726603455681
1127,"Chill",-34,0.0120915927447556,0.0907926924477127,14.915564738292,3.76717776584978
1128,"Chill",-33,0.0346508359137602,0.235638186777962,14.9417355371901,3.78552870426604
1129,"Chill",-32,0.0558701946419549,0.375982877172056,14.9086776859504,3.82409298998397
1130,"Chill",-31,0.0750974678837928,0.504457480501305,14.8487603305785,3.86863448284277
1201,"Chill",-30,0.090494034730978,0.610184671429951,14.7964187327824,3.91809704259655
1202,"Chill",-29,0.0991405821328125,0.672597047839635,14.766391184573,3.96362881270708
1203,"Chill",-28,0.10229419771076,0.701091637343058,14.735261707989,4.01364566630853
1204,"Chill",-27,0.0990324753401925,0.692561896677867,14.6962809917355,4.07644785178391
1205,"Chill",-26,0.0895971633714412,0.651366952552899,14.6320936639118,4.14317013899586
1206,"Chill",-25,0.0755422087102421,0.582165361674344,14.5393939393939,4.18038724611254
1207,"Chill",-24,0.0603211937487852,0.498743597710332,14.4439393939394,4.21245122818256
1208,"Chill",-23,0.0450078501281759,0.40259532721252,14.3695592286501,4.25075792016323
1209,"Chill",-22,0.0294364229557138,0.304573311698575,14.3315426997245,4.30138772743568
1210,"Chill",-21,0.0132644384099841,0.21965831823894,14.333608815427,4.39802524981187
1211,"Chill",-20,-0.00190558386074335,0.182872407643971,14.3586776859504,4.50295793603296
1212,"Chill",-19,-0.0129379773144188,0.193560076830533,14.3870523415978,4.60325188376886
1213,"Chill",-18,-0.0186622119548233,0.214983680241233,14.3949035812672,4.6845874029424
1214,"Chill",-17,-0.0210371260394416,0.229247406563184,14.3767217630854,4.72474243381322
1215,"Chill",-16,-0.0227914773095742,0.248367999707232,14.3493112947658,4.72604319955599
1216,"Chill",-15,-0.0251802062882567,0.283615137791357,14.3260330578512,4.71603088341845
1217,"Chill",-14,-0.0265331099981035,0.33240918483527,14.2899449035813,4.68980394547265
1218,"Chill",-13,-0.028473153189499,0.41042664315442,14.2325068870523,4.63567068872868
1219,"Chill",-12,-0.033360065039147,0.529250314550412,14.1509641873278,4.55641965048925
1220,"Chill",-11,-0.0382854432325025,0.659054365234633,14.0471074380165,4.49325070806416
1221,"Chill",-10,-0.0397872981758646,0.771862867363565,13.9190082644628,4.44898971901871
1222,"Chill",-9,-0.0390219062614014,0.864672034918752,13.7691460055096,4.42742475305868
1223,"Chill",-8,-0.0403577072531075,0.94744505430083,13.599173553719,4.43987833579219
1224,"Chill",-7,-0.0438226648684871,1.01338725870953,13.4393939393939,4.48586186809716
1225,"Chill",-6,-0.0478786336134448,1.0632044996386,13.3037190082645,4.58590000944424
1226,"Chill",-5,-0.0505733348278726,1.09348330745539,13.167217630854,4.71416590084044
1227,"Chill",-4,-0.0504831570274205,1.09409230159727,13.0253443526171,4.84469258961396
1228,"Chill",-3,-0.0484730874274963,1.07728226890329,12.9158402203857,4.9720863886699
1229,"Chill",-2,-0.0466767953832899,1.04444689229082,12.8337465564738,5.07275513982239
1230,"Chill",-1,-0.0416931091921865,0.983964508190573,12.7757575757576,5.13750982794437
1231,"Chill",0,-0.036064840656047,0.913228330825427,12.730303030303,5.17444890988231
101,"Chill",1,-0.0335532405784938,0.847445413676483,12.7028925619835,5.20269652387157
102,"Chill",2,-0.0338839113969266,0.785549839446038,12.6904958677686,5.22825085095254
103,"Chill",3,-0.0342695121003871,0.724609217589699,12.6969696969697,5.2523853355582
104,"Chill",4,-0.0344033383353397,0.668842846395861,12.712258953168,5.29005555218057
105,"Chill",5,-0.0328013282973355,0.609387569459088,12.7316804407713,5.33146601134531
106,"Chill",6,-0.0300762596788922,0.54661754847103,12.7607438016529,5.37141860518386
107,"Chill",7,-0.0274228488209364,0.502060402512833,12.8144628099174,5.41321670877465
108,"Chill",8,-0.0255407264396494,0.476365538924349,12.8606060606061,5.44739509908819
109,"Chill",9,-0.0235923946497251,0.467958733474942,12.8979338842975,5.48281075795273
110,"Chill",10,-0.0245912717856026,0.492148339933058,12.9261707988981,5.51076686464856
111,"Chill",11,-0.0249874951032507,0.524867921066371,12.971349862259,5.5296814252669
112,"Chill",12,-0.0240055094888036,0.560936277443386,13.0296143250689,5.53627539504636
113,"Chill",13,-0.0205482721973952,0.588838639626058,13.0964187327824,5.51008173992382
114,"Chill",14,-0.0165839860364386,0.608653969296856,13.1741046831956,5.46668072974221
115,"Chill",15,-0.0121505739878044,0.620090901335385,13.2370523415978,5.38918969297536
116,"Chill",16,-0.0111066978666702,0.63768994728972,13.2848484848485,5.28048642337846
117,"Chill",17,-0.0116015075712729,0.661656746874656,13.3373278236915,5.16051842802864
118,"Chill",18,-0.0130620387491828,0.678391129673639,13.3782369146005,5.01239553750328
119,"Chill",19,-0.0165294208762089,0.683567549363064,13.4219008264463,4.84883915859692
120,"Chill",20,-0.0198179869108844,0.662146319812625,13.452479338843,4.6706103986929
121,"Chill",21,-0.0215837859902857,0.60136077082033,13.4764462809917,4.48754586279625
122,"Chill",22,-0.0261776524624932,0.524644661680196,13.4679063360882,4.32613313080892
123,"Chill",23,-0.0312497591332289,0.435089346485124,13.4348484848485,4.21593033889324
124,"Chill",24,-0.0376841535981932,0.376652212859009,13.3995867768595,4.16401860550785
125,"Chill",25,-0.0424439838036902,0.34282648811584,13.3571625344353,4.15499851941401
126,"Chill",26,-0.0461406623997073,0.330217318268856,13.332782369146,4.19688291460815
127,"Chill",27,-0.0455229838862581,0.307377546835312,13.3279614325069,4.26061183912234
128,"Chill",28,-0.0432143583870219,0.289410502001396,13.3214876033058,4.33601684919027
129,"Chill",29,-0.0394615820313416,0.277894076308167,13.3194214876033,4.41638468126436
130,"Chill",30,-0.0330147264203924,0.260737982561645,13.31391184573,4.4681126485247
131,"Chill",31,-0.0268626169316189,0.23881645223658,13.338567493113,4.50061109262136
201,"Chill",32,-0.0190420107880499,0.200981448531932,13.3898071625344,4.51312604624716
202,"Chill",33,-0.00945655763684067,0.15106661784067,13.4636363636364,4.50186042834272
203,"Chill",34,0.000312771584334309,0.107243513083298,13.5439393939394,4.47071006293062
204,"Chill",35,0.0093246284239396,0.116262810856042,13.6039944903581,4.44518506203076
205,"Chill",36,0.0153724336411905,0.144921059270907,13.6455922865014,4.42705272085781
206,"Chill",37,0.0194193629532978,0.176239378201142,13.6698347107438,4.40321327980805
207,"Chill",38,0.0216743714089155,0.208575193335626,13.6725895316804,4.40298918693201
208,"Chill",39,0.0205143086760409,0.248870409001724,13.6683195592287,4.45085907358122
209,"Chill",40,0.0156996343984122,0.304590410689858,13.6486225895317,4.52305461116976
210,"Chill",41,0.00903076376136439,0.37366890635963,13.6170798898072,4.61044640981105
211,"Chill",42,0.00289197768868602,0.44200343385847,13.5575757575758,4.69219801116497
212,"Chill",43,-0.00539299827800787,0.522544784117029,13.4790633608815,4.76226083966873
213,"Chill",44,-0.01493039811081,0.600297517879515,13.4100550964187,4.81048871733262
214,"Chill",45,-0.0244971584218325,0.665315311187667,13.3420110192837,4.82748788323468
215,"Chill",46,-0.0333582173933536,0.731188741822181,13.2756198347107,4.7987773044522
216,"Chill",47,-0.0389003314232608,0.779020558426326,13.2157024793388,4.76042996795125
217,"Chill",48,-0.0428309996803312,0.808530288091997,13.1577134986226,4.70115638367879
218,"Chill",49,-0.0476842720950147,0.831313741789295,13.1108815426997,4.61093039717696
219,"Chill",50,-0.050475858186265,0.825502815546705,13.0695592286501,4.49316568326552
220,"Chill",51,-0.0503888279155677,0.784066392837386,13.0359504132231,4.37497937435075
221,"Chill",52,-0.0511101851082974,0.737956026809799,13.0114325068871,4.26434257436842
222,"Chill",53,-0.0544309933557312,0.697873095326099,12.9938016528926,4.15997177712264
223,"Chill",54,-0.0574194594380413,0.645856229127232,12.9812672176309,4.03541630717275
224,"Chill",55,-0.058943277369667,0.596658341855328,12.9546831955923,3.89420150213568
225,"Chill",56,-0.0582116182522367,0.544208721994491,12.9387052341598,3.74688847357856
226,"Chill",57,-0.0558879305867128,0.488528194973564,12.9444903581267,3.59955780577391
227,"Chill",58,-0.0553551625186237,0.441426960719238,12.9633608815427,3.46149378084428
228,"Chill",59,-0.055171264019596,0.401129877505819,12.9793388429752,3.34183678997486
301,"Chill",60,-0.0528394065682709,0.356175851909367,12.9882920110193,3.237650306468
302,"Chill",61,-0.0483394734272569,0.317222564737494,12.9922865013774,3.15663602899083
303,"Chill",62,-0.042367632978592,0.294412713288852,12.9993112947658,3.08229603097025
304,"Chill",63,-0.0323296087703299,0.287305313102147,13.0195592286501,3.03719907478867
305,"Chill",64,-0.0187582597480433,0.319699427612076,13.0493112947658,3.04609597175799
306,"Chill",65,-0.00539786540364931,0.401678736253756,13.0745179063361,3.08165980725505
307,"Chill",66,0.00711844563759874,0.525544468599646,13.0909090909091,3.13776984480858
308,"Chill",67,0.0153186571038186,0.655961688752349,13.0903581267218,3.18662019567654
309,"Chill",68,0.0224154837911051,0.80003220902936,13.0928374655647,3.22793196304168
310,"Chill",69,0.0303836839703967,0.941144455965623,13.1015151515151,3.24667210004172
311,"Chill",70,0.0380884893805214,1.06453051907355,13.1316804407714,3.26781416949407
312,"Chill",71,0.0443189157553882,1.16959295221602,13.1731404958678,3.25496709297216
313,"Chill",72,0.0467352292713727,1.25476370022136,13.213085399449,3.23027182810225
314,"Chill",73,0.0459432135691472,1.32553853265927,13.2367768595041,3.20589769167227
315,"Chill",74,0.0418915644396199,1.38196596622825,13.2365013774105,3.19272233819231
316,"Chill",75,0.0377075426352127,1.43035957132157,13.2278236914601,3.18553288111995
317,"Chill",76,0.0347896233604398,1.46252242958335,13.2143250688705,3.18449608947444
318,"Chill",77,0.0334753938604563,1.47469046666922,13.2027548209366,3.18595408013848
319,"Chill",78,0.0351072810167649,1.47860727857258,13.1910468319559,3.19568260281842
320,"Chill",79,0.0350477138286936,1.4730318679746,13.1424242424242,3.19373825409592
321,"Chill",80,0.0318619322369326,1.46621435201362,13.0542699724518,3.18814399173074
322,"Chill",81,0.0287106969199656,1.46707193767538,12.9304407713499,3.2021929993825
323,"Chill",82,0.0272358442150629,1.48402115767228,12.779476584022,3.25193266436672
324,"Chill",83,0.0269794236821489,1.51019033005643,12.6097796143251,3.33683974044249
325,"Chill",84,0.0276874132508262,1.54380978465363,12.4482093663912,3.4354869524196
326,"Chill",85,0.0310949393372252,1.5974143309189,12.2925619834711,3.50793936171743
327,"Chill",86,0.0351310030959349,1.65578622968579,12.1355371900826,3.59142416642121
328,"Chill",87,0.0378795910817538,1.70354603108186,11.9610192837466,3.67839337191016
329,"Chill",88,0.0385963866168809,1.75854285585645,11.7842975206612,3.74756578542903
330,"Chill",89,0.0391468621135911,1.82154550563545,11.6159779614325,3.79464675541429
331,"Chill",90,0.0429921049449686,1.88225215106719,11.4669421487603,3.83945664292459
401,"Chill",91,0.0501990168573676,1.93335823142945,11.3371900826446,3.89160878734479
402,"Chill",92,0.0593978291981773,1.97109214974133,11.2230027548209,3.93025816663473
403,"Chill",93,0.0690111597792154,2.00187572036178,11.1300275482094,3.9440839036235
404,"Chill",94,0.0817006835212882,2.03331622759092,11.0615702479339,3.92655747016974
405,"Chill",95,0.0965808876005587,2.05943988868779,10.9855371900826,3.88468274682519
406,"Chill",96,0.110986326613248,2.06104047019193,10.8906336088154,3.83752371295094
407,"Chill",97,0.125366870708814,2.05149023538223,10.7840220385675,3.76494130977513
408,"Chill",98,0.138476808837557,2.03612052536836,10.6939393939394,3.70234894321774
409,"Chill",99,0.152159631620808,2.01970770732633,10.5994490358127,3.62709520176139
410,"Chill",100,0.161862028298647,1.98077525608738,10.4841597796143,3.55224637513783
411,"Chill",101,0.165759711209721,1.91338438995944,10.35,3.47336546997615
412,"Chill",102,0.162885582154841,1.81077205127315,10.1953168044077,3.39680990879594
413,"Chill",103,0.152732722573593,1.67234123608896,10.0168044077135,3.34046904004514
414,"Chill",104,0.138136032665382,1.49764698982527,9.79848484848485,3.30515265404644
415,"Chill",105,0.118803985902956,1.29942878819402,9.53636363636364,3.28773461791381
416,"Chill",106,0.0969820454302896,1.11136919378892,9.26060606060606,3.28368627952347
417,"Chill",107,0.0763193148805345,0.963871624445073,8.99903581267218,3.28981965245186
418,"Chill",108,0.058474520805314,0.858416176861611,8.72920110192837,3.29510122779152
419,"Chill",109,0.0453337156062033,0.790291158605285,8.44779614325069,3.30242597634642
420,"Chill",110,0.0347555651336467,0.761059717991154,8.15110192837466,3.30854664446238
421,"Chill",111,0.0284037675106523,0.761466479763696,7.84256198347107,3.32225670344859
422,"Chill",112,0.0256046188853849,0.780530679492095,7.54641873278237,3.36278809063782
423,"Chill",113,0.0281630576882761,0.818044459863433,7.27121212121212,3.41199174223379
424,"Chill",114,0.0329303462437785,0.866126424265487,7.01776859504132,3.4491613572827
425,"Chill",115,0.0378601233667747,0.921693105953737,6.79669421487603,3.49086375173773
426,"Chill",116,0.0408866202593599,0.969764391981835,6.60867768595041,3.52964669788149
427,"Chill",117,0.0422742842500059,1.00218623484811,6.43333333333333,3.54607646158249
428,"Chill",118,0.0408496450012462,1.01798003801173,6.2366391184573,3.51759656186096
429,"Chill",119,0.0351288416930466,1.01637083246447,6.03402203856749,3.46756908221958
430,"Chill",120,0.0235609735284987,1.00009298290982,5.81914600550964,3.38788583626478
501,"Chill",121,0.00835811250602498,0.968866551691779,5.61115702479339,3.29523334366406
502,"Chill",122,-0.00838464637645679,0.934050942328419,5.41239669421488,3.198037695423
503,"Chill",123,-0.0254237718402669,0.90790193922896,5.20013774104683,3.06161699034639
504,"Chill",124,-0.0430645767372907,0.895428873741662,4.97933884297521,2.91778310694875
505,"Chill",125,-0.0579936981610167,0.884871509463682,4.75123966942149,2.77783473459914
506,"Chill",126,-0.0702225066418285,0.873950520030073,4.5202479338843,2.64577096794974
507,"Chill",127,-0.076925917505929,0.855764912563669,4.2831955922865,2.53156273283472
508,"Chill",128,-0.0771148987912632,0.820015114610696,4.05013774104683,2.43373945721796
509,"Chill",129,-0.0712283931199128,0.76541073087024,3.83939393939394,2.36384713705907
510,"Chill",130,-0.0598789607652395,0.698394870126626,3.64889807162535,2.30586946486302
511,"Chill",131,-0.0425856418431754,0.624878691584482,3.48457300275482,2.25773940540291
512,"Chill",132,-0.0217634233897549,0.557228948165025,3.33746556473829,2.21492577328971
513,"Chill",133,0.0000641134406676501,0.52136182616293,3.21611570247934,2.17627913124958
514,"Chill",134,0.0209065154036844,0.532949428663953,3.11280991735537,2.13364679858687
701,"Heat",-183,-0.0543143104306682,0.90741763084131,309.213940956539,36.9701582402878
702,"Heat",-182,-0.049772692817433,0.905497312765496,310.453154587667,36.7295299566639
703,"Heat",-181,-0.0453362813519026,0.895343384263362,311.939488882308,36.3936086573212
704,"Heat",-180,-0.0400082057581911,0.883904170326363,313.449105769297,35.8476698629842
705,"Heat",-179,-0.0323826848697071,0.86669539233389,314.951057337571,35.1776497583545
